Station_Id_C,Lat,Lon,Alti,TEM,DPT,RHU,PRE_1h,WIN_D_INST,WIN_S_INST,GST
59451,22.6667,110.3833,155.1,34.9,22.3,48,0.0,17,4.4,56.0
56675,26.65,102.5833,1694.5,25.8,14.0,48,0.0,90,1.7,37.4
58555,29.5167,120.8833,115.1,31.1,24.2,67,0.0,35,2.4,39.8
57743,27.8706,109.7961,176.6,26.1,22.6,81,0.0,288,2.5,26.2
57829,26.2,107.8,963.2,30.0,16.8,45,0.0,357,1.0,41.8
58927,25.05,117.0167,376.0,25.9,22.4,81,0.0,213,1.5,24.6
58929,25.0667,118.2,130.6,30.7,23.6,66,0.0,90,3.6,27.4
56881,24.7503,103.2636,1695.8,20.8,16.0,74,0.0,188,2.1,21.8
59290,23.7808,114.2483,85.5,24.6,24.5,100,0.0,349,1.3,25.0
57887,26.1269,113.1144,167.6,25.2,21.5,80,0.0,999017,0.0,25.5
59237,23.1833,108.3,155.3,26.1,24.0,88,0.0,87,0.9,25.9
59125,24.3833,117.3,108.5,25.0,23.8,93,0.0,326,1.2,25.3
57960,25.9333,111.0667,195.6,28.8,20.3,60,0.0,51,1.8,27.3
58749,27.2333,119.8833,684.1,30.5,19.8,53,0.0,335,8.3,42.9
57712,27.7328,106.9494,983.5,23.7,19.6,78,0.0,341,2.0,24.3
56384,29.595,103.5906,423.5,22.6,20.7,89,0.0,346,0.9,27.6
59294,23.3353,113.8275,30.7,25.3,25.2,100,0.0,352,1.4,26.2
59321,23.7833,117.5,53.3,28.9,23.8,74,0.0,159,1.3,30.7
58907,25.15,115.4,305.0,23.4,22.7,96,0.0,999017,0.0,23.5
57574,29.3517,112.4317,40.3,31.1,21.6,57,0.0,346,5.2,52.2
59227,23.1167,107.1333,454.2,23.4,20.3,83,0.0,349,0.5,23.4
57913,26.4544,106.9792,1093.1,30.3,14.8,39,0.0,4,2.5,42.3
56975,23.3667,102.4333,974.5,22.1,18.5,80,0.0,84,1.6,20.7
57821,26.7031,107.5044,924.8,29.0,15.2,43,0.0,143,2.8,54.0
57779,27.0556,113.3531,115.2,30.4,21.5,59,0.0,60,3.8,47.6
58813,26.8333,116.3,166.3,26.1,24.5,91,0.0,189,0.6,30.5
59314,23.3983,116.1964,69.0,28.6,25.6,84,0.0,298,1.3,29.0
56778,25.0078,102.6531,1888.1,18.0,13.9,77,0.0,230,1.5,18.6
59284,23.4203,113.2367,38.9,26.9,26.7,99,0.0,83,1.8,28.4
57573,29.8753,112.9044,26.2,24.2,24.0,99,0.0,247,1.4,23.5
57978,25.2731,112.5464,292.0,27.5,20.6,66,0.0,337,1.6,29.7
58905,25.9667,115.4167,133.2,26.8,23.7,83,0.0,239,2.3,28.6
57891,26.9333,114.25,153.0,24.3,21.2,83,0.0,135,1.1,24.3
58660,28.8667,121.1833,6.6,31.1,23.5,64,0.0,3,2.1,30.1
58534,29.7894,118.1803,170.2,23.1,22.4,96,0.0,203,0.9,24.0
59034,24.4833,108.65,185.1,24.8,23.9,95,0.0,214,1.4,24.3
58704,27.5833,115.35,104.5,30.8,22.7,62,0.0,290,7.1,42.7
58712,27.9167,116.7833,130.2,25.6,25.4,99,0.0,107,0.8,26.3
59848,19.2333,109.4333,215.6,29.5,23.4,70,0.0,999017,0.1,35.8
59037,23.9333,108.1,170.8,36.5,19.0,36,0.0,17,3.0,57.2
56287,29.9833,103.0,627.6,22.5,21.1,92,0.0,999017,0.2,23.3
59087,23.8814,113.5228,97.2,27.0,26.9,100,0.0,258,1.4,27.3
56489,28.2383,103.6231,975.6,25.9,19.5,68,0.0,17,3.2,37.7
59017,24.2667,106.2667,278.2,23.9,23.0,95,0.0,249,0.5,24.3
59235,23.3833,108.6167,140.3,31.3,22.9,61,0.0,360,2.9,38.3
56992,23.4403,104.6833,1507.5,19.2,18.2,94,0.0,62,1.2,21.7
56497,28.1092,104.2425,448.8,32.2,21.7,54,0.0,96,3.4,38.8
56396,29.35,104.7667,352.6,23.3,21.7,91,0.3,349,2.4,23.0
57774,27.4486,112.1733,100.0,33.1,20.3,47,0.0,23,2.9,37.7
59470,22.7019,112.2083,57.6,26.5,25.9,97,0.0,321,0.7,26.7
57948,25.1167,109.25,238.3,27.9,22.2,71,0.0,42,4.4,30.6
56578,27.0667,102.75,993.6,27.4,18.7,59,0.0,335,2.3,27.2
57513,29.7333,106.6333,464.7,25.9,20.9,74,0.0,295,3.3,26.9
59319,23.4308,116.8361,4.1,32.2,25.2,67,0.0,233,2.3,46.0
59034,24.4833,108.65,185.1,34.0,23.4,54,0.0,152,2.1,42.6
58737,27.05,118.3167,154.9,25.5,23.7,90,0.0,349,1.0,25.3
58660,28.8667,121.1833,6.6,29.6,23.3,69,0.0,340,4.3,31.3
57647,28.1603,109.195,406.1,32.7,20.6,49,0.0,346,2.5,56.9
58524,29.3667,117.2167,87.3,25.6,24.0,91,0.0,352,2.1,25.5
58806,26.4833,116.0167,209.1,31.0,23.9,66,0.0,45,2.4,36.4
59007,24.0536,105.0519,1249.6,19.9,18.2,90,0.0,16,1.1,21.0
57867,26.4022,111.2886,169.0,25.6,21.3,77,0.0,272,1.0,25.6
57612,29.0,106.65,474.7,26.2,20.8,72,0.0,267,5.2,26.5
59224,23.6,107.1167,111.2,29.9,23.4,68,0.0,238,2.6,41.0
58737,27.05,118.3167,154.9,25.0,23.4,91,0.0,354,1.1,25.1
57871,26.9742,112.3669,90.8,26.2,22.5,80,0.0,351,3.1,25.3
58547,29.0403,119.1947,66.2,35.1,21.4,45,0.0,18,2.3,49.0
56793,25.7506,104.5281,2125.9001,18.9,16.3,85,0.0,46,2.3,26.3
57941,25.7833,109.6,197.3,21.9,21.7,99,0.0,20,2.1,22.4
57503,29.6167,105.1167,349.7,29.3,21.0,61,0.0,283,1.9,39.2
57866,26.2258,111.6167,172.6,32.8,17.8,41,0.0,56,2.4,30.7
57990,25.7,114.3167,280.0,25.7,24.1,91,0.0,354,1.0,27.7
57803,27.0164,106.0178,1322.0,30.0,13.3,36,0.0,72,4.7,37.9
57679,28.2117,113.1972,101.4,32.4,21.9,54,0.0,352,8.2,39.6
57739,27.2375,108.9181,394.8,33.6,18.5,41,0.0,20,3.2,35.9
57777,27.2581,112.8372,159.1,33.4,24.0,58,0.0,7,5.1,48.6
56491,28.6922,104.5053,476.9,28.4,19.1,57,0.0,9,4.5,38.2
57778,27.0914,112.9464,70.3,33.2,20.4,47,0.0,314,2.7,38.6
59653,21.9425,110.8592,77.0,29.4,26.1,83,0.0,179,2.1,29.6
59663,21.8453,111.9783,90.3,32.1,25.1,67,0.0,217,2.0,38.2
57966,25.5944,111.9622,244.2,31.7,20.6,52,0.0,338,1.9,31.4
59205,23.6325,105.6286,685.8,23.4,21.7,90,0.0,8,0.8,26.7
57710,27.8,106.4,890.3,28.6,20.1,60,0.0,140,2.1,49.0
59315,23.5883,116.3994,43.9,25.6,24.5,94,0.0,303,0.9,25.4
56975,23.3667,102.4333,974.5,20.1,19.9,99,0.0,295,2.6,21.9
57927,24.9667,107.1833,287.3,28.1,22.8,73,0.0,193,1.8,43.5
59017,24.2667,106.2667,278.2,23.4,22.7,96,0.0,85,0.6,24.2
59106,24.5625,115.8706,200.8,26.9,26.3,97,0.0,999017,0.2,28.4
59116,24.3439,116.6997,80.1,26.1,26.0,100,0.0,141,1.2,26.9
59107,24.1142,115.2758,179.6,23.9,23.7,99,0.0,85,1.4,23.9
56772,25.2333,102.5,1692.7001,15.1,13.8,92,0.0,159,1.3,16.0
56475,28.65,102.5167,1659.5,27.8,17.3,53,0.0,244,1.2,37.3
59941,18.7667,109.5167,328.5,23.9,22.7,93,0.0,26,0.5,24.5
56575,27.3731,102.5478,1530.7001,19.3,19.0,98,0.0,102,0.6,21.0
58837,26.15,118.15,204.8,29.3,22.0,65,0.0,188,1.5,30.4
58565,29.7,121.3833,41.5,28.6,24.8,80,0.0,338,6.3,27.4
59131,24.9667,118.3667,172.8,27.6,23.2,77,0.0,338,2.0,34.5
59072,24.8108,112.3708,131.7,25.6,23.0,86,0.0,329,1.2,27.8
57688,28.1561,113.6306,101.1,33.3,21.8,51,0.0,304,1.7,54.0
57729,27.2328,107.8828,622.1,23.8,19.9,79,0.0,228,1.1,32.1
57583,29.9167,113.9667,61.7,25.5,22.2,82,0.0,288,1.7,24.1
59754,20.2428,110.165,11.4,27.8,26.1,91,0.0,349,1.3,26.6
59205,23.6325,105.6286,685.8,20.1,19.9,99,0.0,101,0.6,21.8
59948,18.2244,109.5897,419.4,24.6,23.6,94,0.0,35,4.2,24.8
58834,26.6333,118.1667,152.2,27.0,23.3,80,0.0,164,0.9,27.4
57975,25.3833,112.2,277.0,25.6,20.2,72,0.0,159,1.3,24.6
57734,27.5667,108.2333,467.5,31.7,19.0,47,0.0,129,1.3,49.0
57962,26.0322,111.6567,205.0,22.2,22.2,100,0.0,182,2.9,23.4
59655,21.6472,110.6144,31.9,27.0,24.8,88,0.0,191,1.5,27.7
59673,21.7358,112.7731,21.9,30.1,26.6,82,0.0,230,1.5,30.0
56775,25.55,102.45,1750.9,17.3,15.3,88,0.0,305,0.8,17.5
59131,24.9667,118.3667,172.8,29.3,23.5,71,0.0,315,2.5,41.5
57762,27.7053,111.6786,249.2,31.7,21.5,55,0.0,39,2.8,44.1
57637,28.2458,108.1047,629.5,28.0,19.5,60,0.0,11,4.0,28.2
58821,26.7147,117.4883,286.9,34.7,24.0,54,0.0,301,3.0,57.6
58664,28.3667,121.3667,35.3,28.2,21.5,67,0.0,315,4.0,26.3
58928,25.0167,117.5333,166.5,31.5,24.6,67,0.0,51,4.2,45.9
57915,26.6306,106.7583,1103.5,30.0,16.4,44,0.0,153,1.9,53.4
56493,28.85,104.9667,292.8,29.7,21.9,63,0.0,346,2.2,34.3
57640,28.5772,109.4567,341.0,32.0,21.8,55,0.0,53,2.3,45.9
59205,23.6325,105.6286,685.8,20.6,20.4,99,0.0,82,0.7,22.3
57518,29.3333,106.5,506.1,28.2,20.2,62,0.0,321,4.5,28.4
57749,27.5653,110.0036,257.8,28.1,22.6,72,0.0,106,1.4,29.2
57859,26.0333,110.6333,408.4,21.6,20.1,91,0.0,122,1.3,21.5
59849,19.0353,109.8419,300.8,24.2,23.0,93,6.0,190,1.9,28.1
58845,26.5,119.55,78.5,26.2,22.7,81,0.0,318,3.9,28.0
59235,23.3833,108.6167,140.3,26.0,25.0,94,0.0,999017,0.0,25.8
57562,29.5833,111.3633,116.9,25.0,20.7,77,0.0,303,3.7,24.8
59237,23.1833,108.3,155.3,29.6,23.8,71,0.0,135,2.4,29.5
58823,26.8,117.8,175.2,25.9,23.9,89,18.7,315,1.3,27.8
59298,23.0711,114.3744,108.5,33.5,25.4,63,0.0,23,2.7,36.2
57808,26.3056,105.7375,1281.8,29.1,16.6,47,0.0,163,3.8,40.3
56380,29.8764,103.3581,571.2,22.6,20.1,86,0.0,267,1.9,21.7
59324,23.4275,117.0292,8.0,26.9,25.1,90,0.0,64,1.9,27.3
57590,29.8514,114.3669,98.8,23.1,22.9,99,0.0,155,1.7,23.2
57581,29.8122,113.4422,24.7,29.7,21.9,63,0.0,23,1.4,28.2
57846,26.5833,110.15,310.3,34.9,16.7,34,0.0,1,1.6,56.9
56595,27.4142,104.8736,1645.2001,20.6,19.9,96,0.0,126,2.2,20.8
57780,27.8689,113.1736,74.6,31.3,22.0,58,0.0,360,3.4,43.1
57541,29.9986,109.4753,571.8,32.4,19.3,46,0.0,249,3.3,48.4
58600,28.85,115.3667,78.9,28.0,24.0,79,0.0,323,1.3,28.2
59851,19.6672,110.3378,53.3,33.1,25.1,63,0.0,11,4.4,50.3
57710,27.8,106.4,890.3,34.2,16.6,35,0.0,32,4.1,55.7
59093,24.7833,115.0333,253.0,29.6,22.3,65,0.0,11,1.1,33.4
59075,24.4731,112.6319,70.5,36.1,21.5,43,0.0,350,1.3,44.0
59659,21.7494,110.9122,33.5,32.3,25.6,68,0.0,336,2.5,41.3
57682,28.7119,113.5714,106.3,30.3,22.7,64,0.0,356,5.2,35.2
59255,23.55,110.4167,83.0,27.4,22.8,76,0.0,354,3.9,26.5
56382,29.7533,103.5522,475.0,24.6,21.7,84,0.0,286,1.4,23.9
57922,25.8325,107.5481,1013.8,20.4,17.6,84,0.0,99,0.8,20.8
57881,26.7139,113.2586,101.8,28.1,20.9,65,0.0,16,2.4,27.3
59209,23.4167,105.8167,855.8,25.2,20.2,74,0.0,281,3.0,24.9
57661,28.9133,111.4797,48.7,26.2,24.1,88,0.0,288,1.6,28.0
57518,29.3333,106.5,506.1,31.9,19.9,49,0.0,332,2.6,47.0
56385,29.5214,103.3356,3069.9001,16.0,12.9,82,0.0,242,4.4,31.7
57596,29.6347,114.2053,751.6,27.4,19.7,63,0.0,346,1.3,40.1
59750,20.9619,110.0678,33.6,25.3,25.1,99,0.0,327,2.2,25.4
57841,26.5617,109.6733,320.3,21.7,19.4,87,0.0,209,1.3,30.0
59090,24.9611,114.0467,143.9,32.8,24.2,61,0.0,303,1.6,42.4
56987,22.7833,103.2333,1260.0,20.9,15.9,73,0.0,214,0.9,25.8
56987,22.7833,103.2333,1260.0,19.5,17.3,87,0.0,45,1.0,18.0
56389,29.2,103.95,387.6,23.4,22.0,92,0.0,267,1.4,23.5
56774,25.5008,102.4233,1799.1,15.7,14.9,95,0.0,335,0.5,16.6
59096,24.3886,114.4958,283.9,24.4,24.0,98,0.0,194,0.6,25.8
59279,23.1969,112.8767,24.0,28.0,26.9,94,0.0,31,0.7,28.2
59027,24.1333,107.25,254.9,23.6,21.7,89,0.0,232,2.8,23.9
59055,24.5,110.4,165.7,23.8,22.6,93,0.0,113,1.0,23.8
58918,25.05,116.4167,198.0,25.6,23.7,89,0.0,312,1.2,24.6
58523,29.9333,117.9333,227.5,29.8,23.5,69,0.0,23,5.7,36.3
59757,20.0,110.3667,9.9,31.8,24.9,67,0.0,286,3.7,39.8
59441,22.8,109.25,88.7,33.7,24.6,59,0.0,8,2.0,44.4
59227,23.1167,107.1333,454.2,25.3,19.9,72,0.0,999017,0.0,25.2
58814,26.35,116.35,280.2,23.8,23.3,97,0.0,999017,0.0,24.1
57758,27.0253,110.6064,339.5,22.9,22.9,100,0.0,999017,0.0,23.2
58604,29.2167,115.8333,11.6,26.9,23.6,82,0.0,290,3.1,25.6
56596,27.8517,105.0544,1217.7001,21.6,20.1,91,0.0,33,3.5,24.6
57674,28.5667,112.3833,46.3,29.2,20.6,60,0.0,14,1.4,29.3
58527,29.3,117.2,61.5,33.2,23.8,58,0.0,269,2.5,41.1
59750,20.9619,110.0678,33.6,34.1,26.0,63,0.0,359,2.4,39.6
57635,28.3667,109.0167,548.7,23.0,21.5,91,0.0,113,2.4,24.3
57571,29.6592,112.4125,37.4,25.5,21.6,79,0.0,329,2.3,26.5
58517,29.25,116.1833,77.5,29.3,24.4,75,0.0,35,6.5,31.1
57976,25.4058,112.9406,222.8,25.9,22.4,81,0.0,3,0.3,24.7
57824,26.5883,107.2489,1056.2001,29.8,15.1,41,0.0,175,1.8,47.6
58903,25.9167,116.0167,289.8,23.7,23.4,98,0.0,8,1.1,24.0
59941,18.7667,109.5167,328.5,26.5,22.8,80,0.0,63,1.3,35.9
58814,26.35,116.35,280.2,25.9,23.4,86,0.0,999017,0.0,26.7
59057,24.1333,110.1833,830.9,19.6,19.4,99,0.0,145,0.9,18.7
59838,19.1,108.6167,7.6,31.1,26.4,76,0.0,13,2.2,38.1
59131,24.9667,118.3667,172.8,28.4,23.1,73,0.0,354,4.6,30.1
56584,27.7,103.25,1093.0,25.2,20.2,74,0.0,45,2.5,24.4
59435,22.6833,108.45,106.9,26.3,24.7,91,0.0,34,0.9,27.1
57760,27.7,111.4333,249.2,32.1,20.7,51,0.0,329,3.3,47.6
59448,22.2667,109.55,69.6,27.7,25.9,90,0.0,104,1.0,27.4
57781,27.6406,113.5064,74.4,26.9,21.0,70,0.0,307,3.5,25.5
57923,25.9814,107.8733,447.8,21.8,20.8,94,0.0,105,2.3,23.2
58944,25.5167,119.7833,32.4,29.2,25.4,80,0.0,242,2.5,30.2
56688,26.1019,103.1669,1263.8,33.3,14.9,33,0.0,94,3.7,59.4
58645,28.4269,119.4808,152.2,35.1,21.0,44,0.0,110,6.5,51.4
57811,26.8383,106.6,1296.8,24.0,19.1,74,0.0,67,2.1,33.4
58905,25.9667,115.4167,133.2,29.7,24.3,73,0.0,321,2.1,32.2
59471,22.9414,112.0525,101.4,27.1,24.7,87,0.0,61,0.8,27.4
57590,29.8514,114.3669,98.8,23.1,22.9,99,0.0,231,1.4,27.0
56396,29.35,104.7667,352.6,27.8,21.4,68,0.0,37,1.8,26.5
57971,25.9114,112.2067,224.2,30.2,20.5,56,0.0,357,2.8,40.3
57829,26.2,107.8,963.2,25.0,17.5,63,0.0,226,1.9,22.3
56996,23.1258,104.7014,1093.4,19.2,18.9,98,0.0,332,1.3,20.3
59038,24.0167,108.65,147.5,24.2,24.0,99,0.0,999017,0.0,25.1
57516,29.5833,106.4667,259.1,27.5,20.8,67,0.0,284,2.8,28.1
59312,23.6686,116.6989,60.7,29.4,27.5,90,0.0,331,2.1,33.3
57520,29.8333,107.0667,377.6,28.6,20.1,60,0.0,191,1.2,44.5
58736,27.3767,118.8247,262.4,26.2,22.5,80,0.0,6,2.6,26.8
56991,23.6036,104.3378,1561.1,25.1,16.8,60,0.0,48,2.4,31.5
58544,29.4833,119.2667,88.9,33.2,23.2,56,0.0,173,3.1,44.7
57900,25.8333,105.2167,1552.7001,21.7,16.9,74,0.0,209,2.0,19.5
59419,22.0667,106.7333,348.7,28.4,22.4,70,0.0,154,5.2,26.0
58693,28.7167,115.8333,40.0,29.9,23.1,67,0.0,360,3.0,32.6
57903,25.9403,105.5961,1142.0,29.2,16.7,47,0.0,116,4.7,41.2
57506,29.3667,105.9,353.0,24.2,21.7,86,0.0,9,1.5,23.6
56395,29.5167,104.6667,351.1,27.2,20.8,68,0.0,53,2.6,36.6
58639,28.85,118.0167,237.0,32.8,22.6,55,0.0,132,2.0,41.2
58527,29.3,117.2,61.5,26.2,26.2,100,2.8,252,1.3,28.6
57603,28.8167,105.8333,283.4,31.6,16.4,40,0.0,42,4.0,53.4
59276,23.3442,112.6439,40.1,34.3,25.6,61,0.0,303,4.3,41.2
57749,27.5653,110.0036,257.8,27.3,22.5,75,0.0,52,0.3,28.1
58524,29.3667,117.2167,87.3,31.8,25.2,68,0.0,304,7.2,34.1
59658,21.1547,110.3022,53.4,26.1,24.6,92,0.0,357,1.7,27.2
56772,25.2333,102.5,1692.7001,15.4,13.9,91,0.0,105,1.1,17.1
58608,27.9833,115.55,66.2,31.1,23.2,63,0.0,34,5.3,41.0
58935,25.5167,118.2333,645.6,23.1,20.8,87,0.0,295,2.1,21.0
57513,29.7333,106.6333,464.7,24.6,21.1,81,0.0,270,1.6,25.7
58714,27.55,116.2333,120.4,26.2,24.6,91,0.0,243,3.5,29.4
59287,23.21,113.4822,70.7,27.6,24.2,82,0.0,333,2.0,30.0
59452,22.8333,110.5333,131.5,26.8,24.5,87,0.0,135,2.3,26.6
57912,26.1433,106.6581,991.6,26.6,19.5,65,0.0,63,2.3,38.6
58639,28.85,118.0167,237.0,27.0,23.5,81,0.1,137,3.3,28.5
56991,23.6036,104.3378,1561.1,20.6,18.7,89,0.0,203,2.4,20.8
57809,26.0667,105.75,1251.0,18.5,18.3,99,0.0,303,0.8,19.7
59314,23.3983,116.1964,69.0,29.5,25.2,78,0.0,297,1.3,31.1
57565,29.6675,111.7258,38.1,31.9,20.2,50,0.0,356,2.8,43.5
56684,26.4022,103.2486,2188.3,13.1,11.3,89,0.0,205,5.6,15.2
58544,29.4833,119.2667,88.9,25.6,24.0,91,0.0,232,2.2,25.0
58507,29.25,115.1167,116.0,30.2,20.7,57,0.0,318,2.8,29.0
57604,28.7872,105.3928,368.8,30.2,20.2,55,0.0,286,3.8,52.2
58527,29.3,117.2,61.5,27.0,25.4,91,0.0,287,0.7,26.3
56371,29.8878,102.2131,1403.2001,20.4,20.1,98,0.0,173,0.8,23.6
57955,25.6167,110.6667,224.0,24.4,21.5,84,0.0,210,1.6,24.0
59285,23.5686,113.6156,38.1,33.9,25.0,60,0.0,320,3.2,47.6
57506,29.3667,105.9,353.0,27.0,20.6,68,0.0,20,2.9,27.3
57738,27.05,108.4167,516.3,30.8,19.2,50,0.0,119,2.4,54.0
57768,27.3411,111.4464,294.1,27.6,22.3,73,0.0,33,1.7,27.5
59027,24.1333,107.25,254.9,33.2,23.2,56,0.0,309,1.3,55.5
57678,28.2544,112.555,74.7,25.5,20.3,73,0.0,288,1.8,23.9
56498,28.1542,104.5042,549.0,22.4,22.2,99,0.2,999017,0.0,24.0
56792,25.7833,104.9667,1649.4,20.4,16.6,79,0.0,999017,0.2,23.0
59315,23.5883,116.3994,43.9,34.0,25.6,62,0.0,233,4.4,54.1
57881,26.7139,113.2586,101.8,25.5,20.7,75,0.0,8,1.5,24.0
59209,23.4167,105.8167,855.8,18.4,17.8,96,0.0,179,0.8,18.3
57637,28.2458,108.1047,629.5,27.0,19.9,65,0.0,15,2.7,26.9
56390,29.6667,104.0667,404.4,28.9,20.9,62,0.0,37,5.4,38.1
57839,26.2333,109.1333,568.8,22.5,17.6,74,0.0,247,1.1,22.9
59493,22.5417,114.0033,63.0,27.4,24.2,83,0.0,216,1.3,27.0
58850,26.9167,120.2333,92.2,31.8,23.1,60,0.0,155,2.6,41.5
56395,29.5167,104.6667,351.1,25.5,21.2,77,0.0,287,1.7,25.8
57927,24.9667,107.1833,287.3,22.7,21.2,91,0.0,221,0.6,22.7
57853,26.7333,110.6333,341.0,33.9,15.4,33,0.0,9,4.1,44.4
57595,29.6108,114.4578,99.9,23.4,23.1,98,0.0,217,1.2,24.1
59849,19.0353,109.8419,300.8,23.4,22.7,96,0.0,235,3.2,23.3
58706,27.4167,115.8333,181.8,25.8,24.2,91,0.0,87,1.0,25.5
59238,23.25,108.8333,127.7,32.6,23.0,57,0.0,73,2.9,32.3
58944,25.5167,119.7833,32.4,29.4,25.8,81,0.0,191,4.7,31.2
57649,28.2381,109.6819,254.6,25.8,22.7,83,0.0,249,1.4,26.5
57772,27.75,112.5061,86.9,24.1,21.2,84,0.0,295,1.4,23.2
59319,23.4308,116.8361,4.1,28.5,25.5,84,0.0,346,1.1,27.8
59632,21.9833,108.6,49.2,29.7,25.7,79,0.0,346,4.6,34.9
56684,26.4022,103.2486,2188.3,15.5,13.0,85,0.0,294,0.8,20.5
58537,29.1333,118.4,153.6,23.5,22.8,96,0.0,336,0.9,24.4
58556,29.6,120.8167,104.3,25.3,24.8,97,0.0,205,1.5,24.2
57603,28.8167,105.8333,283.4,27.6,18.3,57,0.0,253,1.7,28.6
59754,20.2428,110.165,11.4,30.4,25.6,76,0.8,275,4.2,36.6
59313,23.6794,116.9861,44.7,27.0,25.2,90,0.0,312,1.6,26.9
59137,24.8,118.55,135.0,29.3,26.3,84,0.0,155,2.6,30.1
57623,28.8792,107.6,685.6,24.9,20.8,78,0.0,298,0.7,24.8
59228,23.2833,107.5667,146.4,32.8,19.7,46,0.0,118,2.2,32.3
57752,27.9167,110.6,204.0,23.1,23.1,100,0.0,140,1.6,23.0
57777,27.2581,112.8372,159.1,27.3,20.9,68,0.0,345,9.1,25.7
57786,27.6333,113.85,117.5,26.3,22.4,79,0.0,256,4.1,26.8
59647,21.0333,109.1,55.2,28.9,27.8,94,0.0,249,1.2,28.3
58927,25.05,117.0167,376.0,33.9,22.0,50,0.0,306,2.1,50.1
57859,26.0333,110.6333,408.4,27.3,20.4,66,0.0,360,3.0,37.4
58626,28.3167,117.2333,60.8,32.4,23.9,61,0.0,301,0.9,47.6
57882,26.7947,113.5478,136.2,35.0,20.2,42,0.0,275,5.1,56.5
57899,26.8167,114.8833,103.4,29.9,24.1,71,0.0,28,2.3,41.0
57646,28.6244,109.9661,302.1,23.2,22.9,98,0.0,249,0.7,23.8
59218,23.1,106.45,724.7,27.2,22.4,75,0.0,329,3.2,41.2
57956,25.4281,110.3397,191.0,25.6,21.5,78,0.0,45,4.0,24.4
57774,27.4486,112.1733,100.0,30.4,21.8,60,0.0,345,3.2,47.4
59313,23.6794,116.9861,44.7,27.5,24.7,85,0.0,328,1.4,27.9
57989,25.0589,113.7631,112.7,34.3,23.9,55,0.0,279,3.4,60.8
56863,24.9236,102.4972,1893.4,18.5,14.0,75,0.0,7,1.4,17.8
56691,26.8628,104.2803,2238.6,21.7,13.3,59,0.0,186,4.1,36.9
57824,26.5883,107.2489,1056.2001,28.7,15.6,45,0.0,42,3.8,42.6
57558,29.1183,110.4172,218.5,31.9,20.5,51,0.0,125,1.9,40.3
57872,26.8892,112.5958,104.9,29.8,22.3,64,0.0,318,2.9,38.2
56793,25.7506,104.5281,2125.9001,21.6,14.3,63,0.0,167,3.1,28.9
58941,25.9667,119.5,25.9,27.5,23.7,80,0.0,360,0.8,26.1
59502,22.9653,115.6519,32.0,34.0,28.2,72,0.0,125,3.5,42.7
58806,26.4833,116.0167,209.1,25.8,23.7,88,0.0,102,0.9,29.7
57805,26.6833,105.7667,1319.3,28.8,16.0,46,0.0,152,1.4,36.6
57835,26.7333,108.4333,527.2,20.6,19.3,92,0.0,262,0.7,22.1
56376,29.3436,102.6367,1098.0,24.8,16.2,59,0.0,349,4.8,23.8
58806,26.4833,116.0167,209.1,24.0,22.8,93,0.0,79,0.9,25.6
56492,28.7689,104.6053,502.8,23.6,23.6,100,0.1,267,1.4,23.1
59265,23.4833,111.3,114.8,27.2,25.4,90,0.0,304,0.4,30.3
58524,29.3667,117.2167,87.3,26.0,25.1,95,15.7,346,2.0,29.8
58537,29.1333,118.4,153.6,32.6,22.4,55,0.0,21,1.8,50.8
58715,27.5833,116.65,80.8,30.1,25.4,76,0.0,20,2.3,39.4
58848,26.2,119.55,13.4,32.2,24.0,62,0.0,269,3.5,33.4
58734,27.3333,118.1167,196.9,26.6,23.3,82,0.0,281,1.6,26.0
59246,23.6,109.6667,70.0,35.5,21.4,44,0.0,6,3.5,46.1
56995,23.0186,104.3992,1332.9,21.0,19.8,93,0.0,78,1.5,21.1
57595,29.6108,114.4578,99.9,23.8,23.5,98,0.0,248,1.9,24.4
57510,29.85,106.0667,326.3,26.2,21.0,73,0.0,164,2.3,34.9
57868,26.5947,111.8572,113.2,27.6,21.6,70,0.0,108,1.5,26.5
58560,29.05,120.4333,304.5,23.9,23.2,96,0.8,262,1.2,24.2
59256,23.3667,110.9,105.5,35.3,22.6,48,0.0,48,2.1,51.1
59754,20.2428,110.165,11.4,29.2,26.4,85,0.0,190,4.0,27.1
58917,25.0833,116.1,307.0,30.9,24.1,67,0.0,76,3.8,33.5
59023,24.7,108.0333,260.2,29.8,21.7,62,0.0,343,1.1,42.0
58748,27.1,119.65,50.5,29.7,21.4,61,0.0,999017,0.0,26.7
57574,29.3517,112.4317,40.3,31.0,21.8,58,0.0,23,4.6,48.6
58569,29.2,121.95,128.4,30.1,23.0,66,0.0,22,18.7,38.0
58626,28.3167,117.2333,60.8,31.2,24.8,69,0.0,999017,0.0,42.2
57882,26.7947,113.5478,136.2,25.5,21.8,80,0.0,244,1.2,24.8
58834,26.6333,118.1667,152.2,26.9,22.9,79,0.0,255,1.7,25.3
57808,26.3056,105.7375,1281.8,27.1,18.1,58,0.0,151,1.6,49.8
59658,21.1547,110.3022,53.4,27.3,23.3,79,0.0,999017,0.0,29.3
57573,29.8753,112.9044,26.2,24.6,24.1,97,0.0,235,1.0,23.8
59109,24.1678,115.7156,123.6,28.7,25.3,82,0.0,114,1.2,29.7
57537,29.3,108.1667,322.2,34.7,21.0,45,0.0,306,1.8,51.6
57740,27.9528,109.5953,349.6,26.5,20.8,71,0.0,999017,0.0,35.4
